Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;total Paro Registrado;Paro hombre edad < 25;Paro hombre edad 25 -45 ;Paro hombre edad >=45;Paro mujer edad < 25;Paro mujer edad 25 -45 ;Paro mujer edad >=45;Paro Agricultura;Paro Industria;Paro Construcción;Paro Servicios;Paro Sin empleo Anterior,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37114;Chagarcía Medianero;<5;0;0;<5;0;<5;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37115;Dios le Guarde;<5;<5;0;0;0;0;0;0;0;0;<5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37116;Doñinos de Ledesma;<5;0;0;<5;0;0;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37117;Doñinos de Salamanca;99;<5;9;25;<5;26;32;<5;5;<5;84;6,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37118;Ejeme;12;0;5;<5;0;<5;<5;<5;<5;0;8;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37119;Encina, La;9;0;0;<5;0;0;5;0;0;<5;7;<5,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37120;Encina de San Silvestre;6;0;0;<5;0;0;<5;0;0;<5;5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37121;Encinas de Abajo;44;<5;9;6;0;12;15;<5;<5;<5;36;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37122;Encinas de Arriba;11;<5;0;0;<5;5;<5;0;<5;0;10;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37123;Encinasola de los Comendadores;<5;0;0;<5;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37124;Endrinal;<5;0;0;0;0;<5;<5;0;<5;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37125;Escurial de la Sierra;10;<5;0;7;0;0;<5;5;0;0;<5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37126;Espadaña;<5;0;0;<5;0;0;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37127;Espeja;15;<5;<5;6;<5;<5;<5;<5;0;<5;13;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37128;Espino de la Orbada;11;<5;<5;5;0;0;<5;0;0;0;10;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37129;Florida de Liébana;11;0;0;<5;0;<5;5;<5;0;0;10;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37130;Forfoleda;9;0;0;<5;<5;<5;<5;0;0;0;8;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37131;Frades de la Sierra;5;0;0;<5;0;0;<5;0;0;0;5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37132;Fregeneda, La;12;<5;<5;5;0;0;<5;0;0;<5;11;0,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37133;Fresnedoso;<5;0;<5;0;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37134;Fresno Alhándiga;13;0;<5;<5;0;<5;5;0;<5;<5;10;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37135;Fuente de San Esteban, La;70;5;8;16;<5;15;25;6;<5;<5;49;9,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37136;Fuenteguinaldo;41;<5;6;16;<5;<5;13;<5;<5;<5;37;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37137;Fuenteliante;<5;0;0;<5;0;0;0;<5;0;0;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37138;Fuenterroble de Salvatierra;13;<5;0;<5;<5;<5;6;0;0;0;10;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37139;Fuentes de Béjar;12;0;<5;<5;0;<5;<5;0;<5;0;9;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37140;Fuentes de Oñoro;45;<5;5;13;<5;9;16;0;<5;<5;33;9,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37141;Gajates;6;0;0;<5;0;<5;<5;0;0;0;5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37142;Galindo y Perahuy;36;<5;<5;8;0;8;14;0;<5;<5;30;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37143;Galinduste;29;<5;<5;<5;<5;9;14;0;<5;<5;26;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37144;Galisancho;17;<5;0;<5;0;5;6;0;<5;<5;14;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37145;Gallegos de Argañán;10;0;<5;<5;0;<5;6;0;<5;0;7;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37146;Gallegos de Solmirón;0;0;0;0;0;0;0;0;0;0;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37147;Garcibuey;7;0;<5;<5;0;0;<5;0;<5;<5;5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37148;Garcihernández;21;0;<5;5;<5;5;7;<5;<5;0;17;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37149;Garcirrey;0;0;0;0;0;0;0;0;0;0;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37150;Gejuelo del Barro;<5;0;0;<5;0;0;0;0;0;0;0;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37151;Golpejas;5;<5;0;<5;0;<5;<5;0;<5;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37152;Gomecello;11;<5;<5;<5;0;<5;<5;0;0;<5;8;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37154;Guadramiro;<5;0;<5;0;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37155;Guijo de Ávila;5;0;<5;<5;0;0;<5;0;0;0;5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37156;Guijuelo;266;18;29;23;12;90;94;6;76;<5;152;28,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37157;Herguijuela de Ciudad Rodrigo;<5;0;<5;<5;0;0;0;<5;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37158;Herguijuela de la Sierra;5;0;<5;<5;<5;0;<5;<5;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37159;Herguijuela del Campo;0;0;0;0;0;0;0;0;0;0;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37160;Hinojosa de Duero;33;<5;<5;8;<5;8;12;<5;<5;<5;25;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37161;Horcajo de Montemayor;<5;0;<5;<5;0;<5;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37162;Horcajo Medianero;16;0;0;<5;0;<5;9;0;<5;<5;14;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37163;Hoya, La;<5;0;<5;0;0;0;<5;0;0;0;<5;0,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37164;Huerta;14;0;0;<5;0;5;5;0;0;<5;13;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37165;Iruelos;<5;0;0;<5;0;<5;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37166;Ituero de Azaba;<5;0;<5;0;<5;0;<5;0;0;<5;<5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37167;Juzbado;<5;0;0;0;0;<5;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37168;Lagunilla;31;<5;<5;14;0;<5;10;<5;0;<5;24;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37169;Larrodrigo;11;0;0;<5;<5;<5;5;<5;0;0;9;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37170;Ledesma;92;<5;10;15;<5;24;37;<5;7;<5;71;9,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37171;Ledrada;13;<5;0;<5;0;<5;5;0;<5;0;8;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37172;Linares de Riofrío;21;<5;<5;6;<5;<5;10;0;<5;<5;15;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37173;Lumbrales;68;<5;6;17;<5;14;23;<5;<5;9;53;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37174;Macotera;42;<5;<5;12;0;6;19;0;<5;<5;38;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37175;Machacón;26;<5;<5;5;0;<5;12;0;0;<5;22;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37176;Madroñal;11;0;0;<5;0;<5;6;0;0;<5;10;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37177;Maíllo, El;11;<5;<5;<5;0;0;<5;0;0;<5;7;<5,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37178;Malpartida;<5;0;0;<5;0;<5;0;0;0;0;<5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37179;Mancera de Abajo;7;0;0;<5;0;<5;<5;0;0;<5;6;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37180;Manzano, El;<5;0;0;<5;0;0;<5;0;0;0;<5;<5,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37181;Martiago;14;<5;<5;6;0;<5;<5;<5;0;0;12;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37182;Martinamor;<5;0;0;<5;<5;0;<5;0;0;0;<5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37183;Martín de Yeltes;31;0;<5;<5;0;<5;22;0;<5;<5;26;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37184;Masueco;6;<5;<5;<5;0;0;<5;0;0;0;5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37185;Castellanos de Villiquera;34;<5;<5;7;<5;7;14;0;<5;<5;29;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37186;Mata de Ledesma, La;<5;0;0;<5;0;0;<5;0;0;0;<5;0,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37187;Matilla de los Caños del Río;44;<5;<5;12;<5;11;15;<5;<5;<5;31;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37188;Maya, La;6;0;0;<5;<5;<5;<5;0;0;0;5;<5,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37189;Membribe de la Sierra;<5;0;0;<5;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37190;Mieza;<5;0;0;<5;0;0;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37191;Milano, El;<5;0;<5;<5;0;0;0;0;0;0;<5;0,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37192;Miranda de Azán;28;<5;<5;9;<5;9;5;<5;0;<5;22;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37193;Miranda del Castañar;24;<5;<5;13;0;<5;6;<5;<5;5;15;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37194;Mogarraz;5;0;<5;<5;0;0;<5;0;<5;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37195;Molinillo;0;0;0;0;0;0;0;0;0;0;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37196;Monforte de la Sierra;<5;0;0;<5;0;0;0;0;0;<5;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37197;Monleón;<5;0;0;<5;0;<5;0;0;<5;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37198;Monleras;13;<5;<5;<5;0;<5;<5;0;0;<5;11;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37199;Monsagro;5;0;0;<5;0;0;<5;<5;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37200;Montejo;11;0;<5;<5;0;<5;6;0;<5;0;10;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37201;Montemayor del Río;8;<5;0;0;0;<5;5;0;<5;0;6;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37202;Monterrubio de Armuña;67;6;<5;14;<5;21;22;<5;<5;<5;58;5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37203;Monterrubio de la Sierra;<5;0;<5;0;0;<5;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37204;Morasverdes;11;0;<5;<5;0;<5;5;<5;0;<5;9;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37205;Morille;16;0;<5;10;0;<5;<5;<5;<5;<5;12;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37206;Moríñigo;<5;0;<5;0;0;<5;0;0;0;0;<5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37207;Moriscos;30;<5;8;<5;0;7;10;<5;0;<5;26;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37208;Moronta;<5;0;0;0;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37209;Mozárbez;36;0;<5;7;<5;7;16;0;0;0;34;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37211;Narros de Matalayegua;<5;0;0;<5;0;0;<5;<5;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37212;Navacarros;<5;<5;<5;<5;0;<5;0;0;<5;<5;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37213;Nava de Béjar;<5;0;0;0;0;<5;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37214;Nava de Francia;5;0;0;<5;0;0;<5;0;0;0;<5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37215;Nava de Sotrobal;13;0;<5;<5;<5;<5;<5;0;<5;0;11;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37216;Navales;14;0;0;0;0;<5;13;<5;<5;0;12;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37217;Navalmoral de Béjar;<5;0;<5;<5;0;<5;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37218;Navamorales;<5;0;0;<5;0;0;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37219;Navarredonda de la Rinconada;<5;0;0;<5;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37221;Navasfrías;21;0;0;12;0;0;9;0;<5;<5;19;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37222;Negrilla de Palencia;<5;0;0;<5;0;<5;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37223;Olmedo de Camaces;<5;0;0;0;0;<5;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37224;Orbada, La;<5;0;0;<5;<5;0;<5;0;0;0;<5;<5,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37225;Pajares de la Laguna;<5;0;<5;<5;<5;0;0;0;0;0;<5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37226;Palacios del Arzobispo;<5;0;<5;0;0;<5;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37228;Palaciosrubios;16;0;<5;<5;<5;<5;7;5;<5;<5;9;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37229;Palencia de Negrilla;9;0;<5;<5;<5;<5;5;0;0;0;8;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37230;Parada de Arriba;11;<5;<5;0;0;<5;<5;0;0;0;11;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37231;Parada de Rubiales;13;0;<5;5;<5;<5;<5;0;0;<5;12;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37232;Paradinas de San Juan;24;0;<5;<5;<5;<5;17;0;<5;<5;20;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37233;Pastores;6;0;0;<5;0;<5;<5;0;0;0;6;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37234;Payo, El;11;0;<5;<5;0;<5;6;<5;0;<5;8;0,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37235;Pedraza de Alba;13;<5;<5;<5;<5;<5;8;<5;<5;0;9;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37236;Pedrosillo de Alba;5;0;0;<5;0;<5;<5;<5;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37237;Pedrosillo de los Aires;13;0;<5;<5;0;<5;6;<5;0;0;12;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37238;Pedrosillo el Ralo;5;0;0;<5;0;<5;<5;0;0;<5;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37239;Pedroso de la Armuña, El;12;<5;<5;<5;0;0;<5;0;<5;0;9;<5,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37240;Pelabravo;71;<5;5;20;5;14;26;<5;<5;<5;59;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37241;Pelarrodríguez;9;<5;<5;<5;0;<5;5;<5;0;<5;5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37242;Pelayos;<5;0;<5;0;0;0;0;0;0;0;0;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37243;Peña, La;<5;<5;0;<5;0;0;0;<5;0;0;<5;0,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37244;Peñacaballera;13;0;<5;<5;0;<5;<5;0;<5;<5;11;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37245;Peñaparda;16;<5;<5;<5;0;<5;8;<5;0;0;15;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37246;Peñaranda de Bracamonte;371;15;34;75;16;68;163;14;36;10;281;30,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37247;Peñarandilla;<5;<5;0;0;0;0;<5;0;<5;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37248;Peralejos de Abajo;<5;0;0;<5;0;0;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37249;Peralejos de Arriba;<5;0;0;<5;0;0;0;0;0;<5;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37250;Pereña de la Ribera;10;0;<5;6;0;<5;<5;0;0;<5;8;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37251;Peromingo;<5;0;0;<5;0;0;<5;0;<5;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37252;Pinedas;0;0;0;0;0;0;0;0;0;0;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37253;Pino de Tormes, El;9;0;<5;<5;0;<5;<5;<5;0;<5;7;0,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37254;Pitiegua;8;0;<5;<5;0;<5;<5;<5;<5;0;5;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37255;Pizarral;0;0;0;0;0;0;0;0;0;0;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37256;Poveda de las Cintas;9;0;<5;5;<5;0;<5;0;0;<5;7;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37257;Pozos de Hinojo;0;0;0;0;0;0;0;0;0;0;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37258;Puebla de Azaba;10;<5;<5;5;0;<5;0;0;0;0;8;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37259;Puebla de San Medel;<5;0;<5;0;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37260;Puebla de Yeltes;<5;<5;0;<5;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37261;Puente del Congosto;12;0;<5;6;0;0;5;0;<5;<5;8;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37262;Puertas;0;0;0;0;0;0;0;0;0;0;0;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37263;Puerto de Béjar;18;0;<5;9;0;0;6;0;<5;<5;16;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37264;Puerto Seguro;7;0;0;<5;0;<5;<5;0;0;0;7;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37265;Rágama;15;0;0;<5;0;<5;10;0;0;0;15;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37266;Redonda, La;<5;0;<5;<5;0;0;<5;0;0;0;<5;0,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37267;Retortillo;11;<5;0;<5;0;<5;7;<5;0;0;10;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37268;Rinconada de la Sierra, La;5;<5;<5;<5;0;0;<5;0;0;0;<5;<5,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37269;Robleda;20;0;<5;5;0;<5;10;0;0;<5;17;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37270;Robliza de Cojos;5;0;0;<5;0;<5;<5;0;<5;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37271;Rollán;16;0;<5;<5;0;<5;9;0;0;<5;12;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37272;Saelices el Chico;<5;0;0;<5;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37273;Sagrada, La;0;0;0;0;0;0;0;0;0;0;0;0,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37274;Salamanca;9531;437;1294;2064;479;2116;3141;244;422;597;7040;1228,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37275;Saldeana;<5;0;0;<5;0;0;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37276;Salmoral;<5;0;0;<5;0;0;0;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37277;Salvatierra de Tormes;<5;0;0;0;0;0;<5;0;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37278;San Cristóbal de la Cuesta;66;0;9;11;<5;19;26;0;<5;<5;58;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37279;Sancti-Spíritus;48;5;5;11;<5;6;19;<5;<5;<5;37;<5,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37280;Sanchón de la Ribera;<5;0;<5;0;0;0;<5;<5;0;0;<5;0,,,
202303;Marzo de 2023;7;Castilla y León;37;Salamanca;37281;Sanchón de la Sagrada;<5;0;0;<5;0;<5;0;<5;0;0;<5;0,,,
